i,j,tau_sch,margin_sch_exact,margin_sch_float,tau_cau,margin_cau_exact,margin_cau_float,ratio_cau_over_sch
82,3,1,60799531599050002059622341694125994958727817062520059008483049059479736147034905840207570612151076754010638072845457038597888018057658485755890872715667892688259220279998972628603886231428032430540087884737381672445120846923872763816752343831142116689810679003727330844673199717223/4911296352682425353655620154538276131033153691191334190625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01237952818013982,1,60138739334005455588891525681684306335158132895567588412719295003857308009455777997608195401085864976230597841560997757779952489989333645281637948516741289103577011514235670285996848127719325563449036263178597626201213743702522363816752343831142116689810679003727330844673199717223/4911296352682425353655620154538276131033153691191334190625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.012244982793831858,0.9891316224374519
82,4,9/10,1419970291174534864724002825891712060714689397190021417143172025173017698690415979902292884600238599361364838578462009264968112038242648548648320642269646446396416374142712348942029494156446470829668798580482587136050231562973785105589941500777416969871293036816774230685114381418456100714147054169/132380474258015723339401858991526130488766113790105990242567398071289062500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.010726433026723764,9/10,1390809187404370074463490557559350723755392750526226364989787221620785159128032363478497701791903423230971405705865557809850111723718279823329799201698093387085552289773242685869129050636232539679349855078506076212539227405189977529383541500777416969871293036816774230685114381418456100714147054169/132380474258015723339401858991526130488766113790105990242567398071289062500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01050615051199785,0.9794635817725144
82,5,3/4,90073494587112512102323103063204854683383758075792988550326968255780407402912835981249066337823253924300181917417064044241362774663390975275972741631366089985565898168791979307196363023185014895205555513009130157362941445657870488395229737676960683988339455672964320785482479473951468979370180049/9217917183534150847569230245297947518193762035432660312570453062500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.009771566916223728,3/4,87896456244727585506772286580980262058837093265127199592302849735763565323321881126150389690683855235661094862352639589633481356905397218440152181577278681331025257814470484948099705919330939759498056691388190531289485503569327814231261737676960683988339455672964320785482479473951468979370180049/9217917183534150847569230245297947518193762035432660312570453062500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.009535392268628309,0.9758304221195786
82,6,7/10,1707774812558401954546761552417960688122673231516044928908338589247883605821849231131942553572594276906995572148717410548782570347651709106024363198921829313502741360348837119022706201365841487350610332877327850855163054562442828869104091883145011590841174812435969882083076106000132245816774796557657/182287913053287651038356359831331481683030938688975948564015307144165039062500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.009368557596351293,7/10,1647605237273611654218586029579489924712980689231196438568918521103119398438864142262358900757428698741903028275886608503804929402557766037544650344356261240098779898047648704843708734351255388539865755200050699099375443501525982466653179440265011590841174812435969882083076106000132245816774796557657/182287913053287651038356359831331481683030938688975948564015307144165039062500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.009038477700888333,0.9647672662447511
82,7,13/20,108104346538333154870930035372045662904842911944486218686076891313911464893383378084998992979343431608884611126355495160049059899017284043834212118139629835578183894712406835876326230577780231998146768784523665617628972997176408503985276902560641041870006181687324078170098650923400909823010704624001537/11666426435410409666454807029205214827713980076094460708096979657226562500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.00926627765038748,13/20,103174364502295159562502907697382487143138289831161561040874401237674213337549465410364154025982660394531254652774286567992600130565626774696267464495296289935715334647569149156728256174116773497165154415800018292709876046479776787311777909429121041870006181687324078170098650923400909823010704624001537/11666426435410409666454807029205214827713980076094460708096979657226562500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0088436990601626,0.9543960794001021
82,8,3/5,20717982217255413423196071479141597141578225283710783933330561363575435068839787640997133784164246067236159452705826794920094482133734779319556435994189544226336763448793263369329256013148892247143350908453420881301677238381009082590560043005687943767488316758575872299347145587737599969854378657/2197722717174089157001788674664008025692406185968556478636372819542884826660156250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.009427022824742576,3/5,19896190158609896864443110599966394258013946962783842467845069723160043531026163377552977267134787549082027920451101685204172335993566106916043052747010370680138449776063030312784557989317181845463792432733363517526869811879949460145495588666304260798987981657121492299347145587737599969854378657/2197722717174089157001788674664008025692406185968556478636372819542884826660156250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.009053093915411281,0.9603343583352886
82,9,11/20,471296985292020456935180577149151474186578751480785919100600341947979909220031380761559921241154387313571749448262266315203871316748398062975482611374997676176616244704520120936660868094154707872223619479222837977769832079717841333062488208733829732279961893456083698091750492986033295423670027862411/48009985330907035664423074194260143323925843934545105794637776367187500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.009816645059223066,11/20,452495258724074638689756304875092214044628004769815385257363846985892810592746507846940560104268054843787846064410590363634734443828261292652283035701059533426142440618861823554281102347227307307929525875549668349151885170778532582501420400093829732279961893456083698091750492986033295423670027862411/48009985330907035664423074194260143323925843934545105794637776367187500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.009425023890452536,0.9601064145226899
83,0,1,361110039535655251843391080239794047472885271287552004898467983467722497108983218033146244055737878392753584377355863086585726833760119424917745210284942065066280164054649100093883770066005862640530696194165233551/26806844542146903749983390597088203628221077064069589336366627354208070460842210840624336297239640179264403102435430738413313760478857021153716545989554497667701950941454569488087145145982503890991210937500000000000,0.013470814849838149,1,361110039535655251843391080239794047472885271287552004898467983467722497108983218033146244055737878392753584377355863086585726833760119424917745210284942065066280164054649100093883770066005862640530696194165233551/26806844542146903749983390597088203628221077064069589336366627354208070460842210840624336297239640179264403102435430738413313760478857021153716545989554497667701950941454569488087145145982503890991210937500000000000,0.013470814849838149,1.0
83,1,1,184096103536436385135963946666528062683922068053177891049996004976337836794667514718062670302492968243819516777436157732700178648351906622031394624659805335697732697631297791617840508681963028974971180467373292937487/13725104405579214719991495985709160257649191456803629740219713205354532075951211950399660184186695771783374388446940538067616645365174794830702871546651902805863398882024739577900618314743041992187500000000000000000000,0.013413093124566823,1,183981713219198647511169738716294651864108017771872677812325255983902395251249348586440641078982970080483896131835946027660717930211335748630664223402739424362377806342094171555875525403150304809352760820156496062487/13725104405579214719991495985709160257649191456803629740219713205354532075951211950399660184186695771783374388446940538067616645365174794830702871546651902805863398882024739577900618314743041992187500000000000000000000,0.013404758738622827,0.9993786380317653
83,2,1,11485656976680636867049384025585198134413920839428758105803796424083296003441534255870934452481108669604029966374745286038728502538192169518440743566735924516501150498218830053420650053835878737847040931133661988233543/878406681957069742079455743085386256489548253235432303374061645142690052860877564825578251787948529394135960860604194436327465303371186869164983778985721779575257528449583332985639572143554687500000000000000000000000000,0.013075557384298192,1,11451145750588043273948710295422460322250296365761633217447005560821019742900305287126235914434072003362390530990143594387725772252718930880472705957865229675134397313712017882414631778870124493370484153179560425733543/878406681957069742079455743085386256489548253235432303374061645142690052860877564825578251787948529394135960860604194436327465303371186869164983778985721779575257528449583332985639572143554687500000000000000000000000000,0.013036268946719708,0.9969952762682481
83,3,1,329256067891321122759247061455275578405323703627536910771845412210708331168058982955712233908863555545541611473146496670875792582259248755205826863498779785983607821265479433463114797756437153178245654385083202301/26806844542146903749983390597088203628221077064069589336366627354208070460842210840624336297239640179264403102435430738413313760478857021153716545989554497667701950941454569488087145145982503890991210937500000000000,0.01228253729653448,1,1304994611705910842261371817601837944568472225787559818245592765481603859791643856166527488555861745773870434247300630153282608106766239564471875360144234063244075140450781080963631621484940286148253403825733199829/107227378168587614999933562388352814512884308256278357345466509416832281843368843362497345188958560717057612409741722953653255041915428084614866183958217990670807803765818277952348580583930015563964843750000000000000,0.012170348972387824,0.9908660302478128
83,4,9/10,3221726650822533408350449528752498137878864694367231956733587198870764263474880428420699923401587568476518307899052477740629231774712207067982994719591584371013117254148090458317518839831671057182248092195236149944085550998886622361458613482723/288685460081673928584931900446839652431237400191770720525112709238206591488552063994489419370984647891496761655532368932673496729901837698950735344727291931121726520359516143798828125000000000000000000000000000000000000000000000000000000000000000,0.01115998931817021,17/20,2014667793474904777474960130205781554345309060842129707502320870951088341729887393081264429760081673911773992942191403325337769522612240925226524629932325589245741551802250065241883198727539644381621035029557904587840023905212485282287934919793706477/183576238807776777882872535221747122339633587731547768264801272255412524353936211702351799735686621532794356723799655533762807264531498200113568408653463848168030381202697753906250000000000000000000000000000000000000000000000000000000000000000000000000,0.010974556438017391,0.9833841346200123
83,5,3/4,5955180208792081407449214336352964837982009849614683643054287295923281115120529013790058192216117001587899447901030176341907033974340785956106002440996892295788282747151602931306584442824503738861880176100067982074156601333908339204518815649/566593329653632030502693009943663957838375270776382000817287877331520136894864850933184567085452535595044310875924862758527182915220673457140643236584764963481575250625610351562500000000000000000000000000000000000000000000000000000000000000000,0.010510501795763431,3/4,5838755117888290168813123780269247842589719837359969796007872085970300177749444043948560374831953391820218592262412152417129953140306212757147827732199736930037937938877155467255850071653988476260421028948573249121741822341374655427663346899/566593329653632030502693009943663957838375270776382000817287877331520136894864850933184567085452535595044310875924862758527182915220673457140643236584764963481575250625610351562500000000000000000000000000000000000000000000000000000000000000000,0.010305019159787177,0.980449778709987
83,6,7/10,1838238848060196128504205690708759554745084566112956241320226932729842607415490027158802090962425431718577113619007705368409398177166963159066915794474887565573635998543758329604778751753548879832761783793395990810111655406869896274548891943294687/179273670710719509651242710177487424159798425519089617446094992436926293314390831740577929429381466340619488988085601107190241469269041211048406649075648289226592169143259525299072265625000000000000000000000000000000000000000000000000000000000000000,0.0102538138521547,7/10,1786335721973816696644289533153704983736105014163650420307838313481563135630949494332624570208448671986444454571677836176898463854134184176093079113008586731189287605394303587613157560616781357950550425451999134534915540968283959251386050146419687/179273670710719509651242710177487424159798425519089617446094992436926293314390831740577929429381466340619488988085601107190241469269041211048406649075648289226592169143259525299072265625000000000000000000000000000000000000000000000000000000000000000,0.009964294895575005,0.9717647539974741
83,7,13/20,525682168118101404232127839514906537437300679058531179549928883121438467552961817276537617161202307255575796827742215818621754378996006040001918962649672698799047301631733478617061227177878272850290125767811392242139801771457898932964668813218033/51221048774491288471783631479282121188513835862597033556027140696264655232683094783022265551251847525891282568024457459197211848362583203156687614021613796921883476898074150085449218750000000000000000000000000000000000000000000000000000000000000000,0.010263010631283629,13/20,506539621308677079711588692027225527404284068388886948458717137353239992976319652332446683487302209458163729712418547076819228943653539231477737838576312444143511934510236690327796610623343709664801831748546138177618515134866941291363106313218033/51221048774491288471783631479282121188513835862597033556027140696264655232683094783022265551251847525891282568024457459197211848362583203156687614021613796921883476898074150085449218750000000000000000000000000000000000000000000000000000000000000000,0.009889286405258848,0.9635853221387496
83,8,3/5,2114717173769619483652300355942000568464957693078199066464153746897482146058807353419873610550724718875111242741307266994011943745975305665498069714703178772712298452317098043814877801339965129494124650138663546813313362219606040268716536373/202629564876663218916425589302896484555617071667807817751391366957969714484762496089882099778217984054700485781165908369491284936149361177852383817405020581536856383308986551128327846527099609375000000000000000000000000000000000000000000000000,0.010436370304880276,3/5,2054066558243759684362807171615936216059599500762076344685053284770387177637820191453553728568328644914928268813636993991973741031992899499500090838159341831455152838020429765796289240793016784259199124223603994751010534384523032456216536373/202629564876663218916425589302896484555617071667807817751391366957969714484762496089882099778217984054700485781165908369491284936149361177852383817405020581536856383308986551128327846527099609375000000000000000000000000000000000000000000000000,0.010137052603819344,0.9713197508025406
83,9,11/20,8224382549766537865313150611741636515187630740860294073856611909953854388712596109232724718870011554092451566790370780135239571127008873070818504147966627765836195082274733713155951210810438785435558457237380267634665782954079563342663535165979491/755457772871509374003590679924885277117833694368509334423050503108693515859819801244246089447270047460059081167899817011369577220294231276187524315446353284642100334167480468750000000000000000000000000000000000000000000000000000000000000000000000000,0.010886621125765248,11/20,7958566461675916245177974702874871118246148110169507886059696836790597417033857136968007642805654749141327172274431112002036178408402838307270738981215188787700956331240763279416245383702457071068459190773468379098534482456279451572033652353479491/755457772871509374003590679924885277117833694368509334423050503108693515859819801244246089447270047460059081167899817011369577220294231276187524315446353284642100334167480468750000000000000000000000000000000000000000000000000000000000000000000000000,0.010534760177826027,0.9676795082813643
84,0,1,7825221083733033349282130718987402437311863982535172536378203344511514219502832057618164333099489116065606585477519658034420115558761195426270719176672077827722451269449502789147869972130689587497577940574864465229224079309196231/609143150451907091813612222733379919730937971658447127095067882165370880000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.012846276081291746,1,7825221083733033349282130718987402437311863982535172536378203344511514219502832057618164333099489116065606585477519658034420115558761195426270719176672077827722451269449502789147869972130689587497577940574864465229224079309196231/609143150451907091813612222733379919730937971658447127095067882165370880000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.012846276081291746,1.0
84,1,1,13315490082047365460961802956306775931316359889292610538481267235911549453527945674041941393284902361840127899902468530538573797019144814544975190044876464271382785659071386621581232532529040289295070165961084673053418958904942788931/1036152498918693963174954390869479243462325489791018563188710467563295866880000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.012850898005788838,1,13308379745672715115671712221865489092443678820206863206703937657742952073136183478429773596124054710188910828806266562521507860450458197198725835793624025303542063863036596952660335905067247032606749653961084673053418958904942788931/1036152498918693963174954390869479243462325489791018563188710467563295866880000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.012844035756861126,0.9994660101632882
84,2,1,7695948749120812747364962591859451975502793590949865750810063740368266477971966653953984860614264678578387076464598045273304987645870448521503930825377188848958095184163339111406373688353361295590395518674388562714024079309196231/609143150451907091813612222733379919730937971658447127095067882165370880000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.012634056121966393,1,53733791847305050551169312260864612338979053708223922157091897370950847283809659363470044795147829661310254551230851264340633752464294662426264096555333009413063026986635810981535002746352836221459424630720719938998168555164373617/4264002053163349642695285559133659438116565801609129889665475175157596160000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.012601727479807704,0.9974411509774378
84,3,1,1785540781002117800854882514582251977166576257522865036733283214515933648266951706483454270521935820319001834076373135914717664605127515478461927135885015385820222143608998843892654543166358107943192633298686475164135051272134684133/148021785559813423310707770124211320494617927113002651884101495366185123840000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.012062689111938911,1,12403209213287409122630392105184293891642262533206142874034087240424940857602252873674724293848357960136206947828579511986077560723669218404162856515337355444083858794060340741232387442775814648589220241090805326148945358904942788931/1036152498918693963174954390869479243462325489791018563188710467563295866880000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.011970447618696211,0.9923531567143345
84,4,17/20,65718679797253559378921224569618779896866413927690428562537752750150916498293971061790824541924454734553631326058823051345414966468826631028565677232357494462658538057643311787262482444720643464746844753693071681156262549027673979568426216243978459/5762612513324016973827134914413079916605822419526326884995877044224000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.011404320461475104,17/20,64954110367241559576666012565127526822773933190549825081530159294883493099301397874051036225927958099297876105155398346223092681305800621003526562135770349045762706288573305802001810893567040045932387551502249281156262549027673979568426216243978459/5762612513324016973827134914413079916605822419526326884995877044224000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.011271642890626083,0.9883660257270727
84,5,3/4,4059119383618889938867772497627512243712561713035709390992823641463756035318836611781945569438461766908738739204352651255899113984807389070014020188390802537682238207349024547259334967754786312908420365792069422644773050325794898221175872639363/368807200852737086324936634522437114662772634849684920639736130830336000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.011006074106561917,3/4,3993867438546715958902603823666501674985276482948938350020850266438254677585485435517133222029719964081521244982181798370435691192601314345289685562016207610247371849110789382877156613295211993937229617361733422644773050325794898221175872639363/368807200852737086324936634522437114662772634849684920639736130830336000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.010829147124330274,0.9839246055842785
84,6,7/10,980174109348073251289955506711081284563394072547635399526666609010243121956322975217466038632391755408650540344843293346433375629200001934985801940211309899801643958044701509483904054535763991370798796857488136047170583520758964364958155648023339/90040820520687765216048983037704373696965975305098857578060578816000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.010885886020139816,7/10,957531431364646282762912451444439289323034817427400365601392605194626502970440118695554739958709003302602856641284769443032821108554472925717767271206746382587573991209023848627667999626541880856260814391355103087170583520758964364958155648023339/90040820520687765216048983037704373696965975305098857578060578816000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.010634414766851709,0.9768993306724997
84,7,13/20,62995737184402356790619902581290455380603051105056169630090642000286761049612976639430449961890180444474746031696081603248988235943857325957241052089124598967134583262677008348796494154757080870971215604599494277734410586317761994161753216566552099/5762612513324016973827134914413079916605822419526326884995877044224000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01093180168521601,13/20,61504105480071774425741954163691292900169146800460151135171984362906221625552416302718161999330823105856853733804947047609569338016695227550296402578837540956440726566832673525821351342176219186239113752064230669802316624856622794161753216566552099/5762612513324016973827134914413079916605822419526326884995877044224000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.010672955250394701,0.9763217041184191
84,8,3/5,982606090281995779979784457320688981153429654587209942722523336774409614328935924736474995688658595566886197788011321314323894110097664718002934789212165612656401692132523123924204070978392601935583535880388641201837613841750360589913435561209/87930488789734145718797834997758177438443335258885603103574784000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.011174805278652274,3/5,959358714115813929993593025676637845532855202791030153442115282197970075787626136102080547779264991384643614870290999934826405995978064721917630700803601084848067778605431555361922016986196642598978680770183201201837613841750360589913435561209/87930488789734145718797834997758177438443335258885603103574784000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.010910421712881672,0.9763411031174148
84,9,11/20,67317713751210807101994253692210096144890116339676730501933955875469263504904311465375134596899219371597250909900133405376627321241325900029537732976313883295816457393140618774248952309415743293006349178751809860401194367285828385609091028806025971/5762612513324016973827134914413079916605822419526326884995877044224000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01168180466681774,11/20,65511458498111409212926688494514223448243313533308010852487582580987169682638368276602990558463702887305988251196820201538729615409050486872626192873020177339533122186344117843225772857293364403010499793841953952561194367285828385609091028806025971/5762612513324016973827134914413079916605822419526326884995877044224000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.011368360851374125,0.9731682026550269
85,0,1,66959238294109363349950634600029312443040448895406457643494063631798044758094853119411409841320673767063715627875995915577496372359292143107200895187139481504579942133411615201256866642967384248931967903273190214836095271349747893539937717643224926503075499/5507326369548472389759666446422821689016974561945249614980163119226652668203314533457159996032714843750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.012158211408051914,1,66959238294109363349950634600029312443040448895406457643494063631798044758094853119411409841320673767063715627875995915577496372359292143107200895187139481504579942133411615201256866642967384248931967903273190214836095271349747893539937717643224926503075499/5507326369548472389759666446422821689016974561945249614980163119226652668203314533457159996032714843750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.012158211408051914,1.0
85,1,1,114219283297252857118778106176367012879407546097773542253858641185129866243728175223909912342989043968615303276330195373598889426524237119959674200741374492541485956108454344615538192370359721322037786337097275036792741146673523865955849624117375599981731423799/9367962154601951534981192625365219693017873729868869595081257465804536188613838021410629153251647949218750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.012192543203341547,1,114215885098005504701741157591815775684648141995279589991944338492592757254905291938248683514287907406521239353633810950783451326655656340820834775986777454862532035113392871093290622328683453491061446396061882906274781551946961365955849624117375599981731423799/9367962154601951534981192625365219693017873729868869595081257465804536188613838021410629153251647949218750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01219218045643979,0.9999702484628755
85,2,1,466728151437708230620830250222468941459756017396235879998072061647371679580654730717075698681825468985528225267489239758210939800296048268099745245513704767205395268986290276445330860765119787699964787400057317609415460746026112997165325742252574485521528493/38551284586839306728317665124959751823118821933616747304861141834586568677423201734200119972229003906250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.012106682214087377,1,465718784096951270847867759370434674547814267765049095185936397225191588504889233970680904068498811181069690788230926638991603415518656404172861419886234282906146435200917751873703863486354993943528557054926607436762262503838612997165325742252574485521528493/38551284586839306728317665124959751823118821933616747304861141834586568677423201734200119972229003906250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.012080499757352807,0.9978373549192443
85,3,1,109894534857646550943476629542160806629184188170002135570483533480222677943737084776475261904829503946610174214160602205573500908634646332002219950808325542961722313198655593863633441405163446626680232699400069765075457810787564351622083120211125599981731423799/9367962154601951534981192625365219693017873729868869595081257465804536188613838021410629153251647949218750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01173089013854113,1,109195012873238862132544354441031360760287055781929384358174935604097463043127892771627024623082603949671512930849466941593866120842212386156070335420255727334854320931296356370196254659226137756112207794339684352477801560787564351622083120211125599981731423799/9367962154601951534981192625365219693017873729868869595081257465804536188613838021410629153251647949218750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.011656218403871061,0.9936346062585021
85,4,17/20,1219173634667968255255297121642814114151219499572303543150884521766809635777315620359613048717373720446074577392634601904858897090953740726780723060253202315986244625394598122916854825322541907126361976528979349806319948739384885072645455778990520209774260822140631076753091/107062424624022303256927915718459653634489985484215652515214371037766127869872434530407190322875976562500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.011387502561700945,17/20,8458027937393809267588788000122017861445637866316278476086001816288340833454255546386196262066811862335287534402401727394499890439356753868692821315721547652623223002019257317296153109471352941362114069640179575107130603966392008542575807640433641468419825754984417537271637/749436972368156122798495410029217575441429898389509567606500597264362895089107041712850332260131835937500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.011285842905064012,0.9910726995593538
85,5,3/4,257751500493284243455259191484742914356865075079893425626682903369465337774081560622321493559562752776677519247075938475704570349101888188098952868210525750260342214653313691361396366274657932243145866980508310017072226943153264273887386549392934495811635776611942359211/22937007131576538948150555395469314914555396288211493774376776855206117033958435058593750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.011237364099627766,3/4,85096470677983424680311435699983902027376895432523813441804713056820441892288055278738451403301550999694304373144795415947857766831614972319548507383153248139358035615317238387958657772122378944811123363306130173098069813884440359605814782964148738187211925537314119737/7645669043858846316050185131823104971518465429403831258125592285068705677986145019531250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.011130022786735009,0.9904478210422751
85,6,7/10,649132072238871673722973659523401458587763435576195230443335974215803991264586308258716247365793823296104625533324085417514030769016750598775578932662389481513960573807281475392191175895968739918820907303048197189388336316692240114515353920753464896459304131629678983047791/57865170986236385692762631612919007352800885818241886963352871298127411137102171778678894042968750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.011218010094418834,7/10,155651285973115422996519583522003580521264164269009812093845967783998917469901611744522843934994354497112712521033461894024914103801301903159366841643004948752878065458837835723760930643692852835641811359102443513575026163030644772369261510269839367300548403986011992880613213/14061236549655441723341319481939318786730615253832778532094747725444960906315827742218971252441406250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.011069530437344753,0.9867641715576675
85,7,13/20,47046911442346641910881904323431640186405318547243008958620745085549548362645889447726780801250074726745229286825456462622550540927915613746051248955382743899324366781827637466181778212523314982568195421661559752623748047913758268968616797405567021645252893706122297442053549/4147092807271651015179006667484407384104881918181095972599372601052891695871949195861816406250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.011344552347575395,13/20,46307053814928473462928580972662652894426184869208449369258028180874182961064008622994800348548386146538988247282703573834839636594523226968039974095767508686173499060727560746723553754105433125927474498688721782468551095990834942476307227093067021645252893706122297442053549/4147092807271651015179006667484407384104881918181095972599372601052891695871949195861816406250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.011166148424200235,0.9842740446771979
85,8,3/5,1977368186412909963316467428879405873778925375453162880206223753322810476697107011387077378490296314167918725171299804711762392268850287426263548813544191915352562495867940884497744363811652382163084346414904867036921863016038679247207219878798673468647819241113616870963/169526868123739411209265522303473654353908845170630528212947865131232649815729018882848322391510009765625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.011664040091683925,3/5,1938171098014945219046188674335297989451301545609638387655832389973572507519270940420457842363104019017050039706232589713396503137420077467109929669982658734211799483738440990374567359509875874553997576642669333895200061258226179247207219878798673468647819241113616870963/169526868123739411209265522303473654353908845170630528212947865131232649815729018882848322391510009765625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0114328254834523,0.980177142189654
